track_id,artist_name,title,genre,mode,duration,artist_hotttnesss,key,loudness,tempo,time_signature,artist_familiarity
TRAQDUR128F931B4E9,Tom Petty,Wildflowers (Album Version),classic pop and rock,1,190.32771,0.568350503,5,-13.374,86.8,4,0.779838092
TRAQEUQ128F425282E,Behemoth,Chant For Eschaton 2000,metal,1,321.48853,0.550422825,2,-4.146,156.261,4,0.84219335
TRAQELD128F4274F52,Daniel Johnston,Come To Me Tonight,dance and electronica,1,115.35628,0.473613189,9,-11.092,158.304,7,0.713322147
TRAQPGM128F933B997,Donna The Buffalo,Visitor,folk,1,251.42812,0.374530029,0,-12.667,172.076,1,0.575532412
TRAQZPU128F14B06DE,The Stooges,Studio Dialogue (#26),classic pop and rock,1,16.92689,0.497050959,0,-19.585,67.03,4,0.732603394
TRAQKZA128F9306913,Black History,Problem Inna the System,soul and reggae,0,251.402,0.457981674,5,-10.062,127.27,5,0.732571745
TRAUCOY128F92FD6AC,Humble Pie,Intro/Whatcha Gonna Do about It,classic pop and rock,0,288.02567,0.40249588,9,-11.088,93.716,4,0.633545999
TRAUCBH128F4275052,Daniel Johnston,To Go Home,dance and electronica,1,270.78485,0.473613189,0,-12.664,131.011,4,0.713322147
TRAUIHC128F427EEF9,Daniel Johnston,Oh No,dance and electronica,1,237.68771,0.473613189,8,-24.905,105.641,5,0.713322147
TRAUMHL128F930CFCB,Planxty,Junior Crehan's Favourite - Corney Is Coming,folk,1,156.18567,0.382591638,7,-14.873,202.789,4,0.548189066
TRAUMNH128F92FB67F,The Jeff Healey Band,It Could All Get Blown Away,classic pop and rock,1,283.03628,0.414236248,2,-7.535,94.543,4,0.716854352
TRAUYRJ12903CE6C00,The Wiyos,Dontchaletmecatchya,folk,1,186.30485,0.315511341,7,-9.866,192.831,1,0.609817354
TRAUAMA128C71965E5,Burning Spear,The Invasion (Aka Black Wa Da Da),classic pop and rock,1,334.31465,0.46527021,9,-12.763,146.392,4,0.6742378
TRAUBNN128F4298B31,Buju Banton,Destiny,soul and reggae,0,239.0722,0.505883169,1,-7.38,134.941,4,0.710374813
TRAUNPM12903CB7CCC,Jefferson Starship,Fading Lady Light,classic pop and rock,1,220.52526,0.418946871,10,-8.365,122.348,4,0.62812134
TRAUFZY12903CD738A,Big Star,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],classic pop and rock,0,241.60608,0.496508119,4,-7.724,160.68,4,0.741040433
TRAUFRK128F147C548,Soul Asylum,Don't It (make Your Troubles Seem Small) (Album Version),classic pop and rock,1,168.93342,0.466775622,0,-11.71,195.005,1,0.690080124
TRAUEWN128F932C32C,Casiotone For The Painfully Alone,White Jetta,dance and electronica,1,197.25016,0.394217199,1,-9.31,180.094,4,0.665322162
TRAULOO12903CF47B6,Moonspell,Alma Mater,metal,0,318.9024,0.499826314,2,-5.255,117.593,4,0.722570574
TRAUZTB128F422730F,The Chi-Lites,Intro,classic pop and rock,1,251.27138,0.403000799,5,-16.218,138.501,4,0.607260129
TRAUTXS128F932A629,The Chi Lites,Toby,classic pop and rock,1,170.70975,0.403000799,8,-9.957,149.394,4,0.607260129
TRAUTPD128F92F1376,Simply Red,Thrill Me,classic pop and rock,0,303.96036,0.498563611,2,-6.289,93.975,4,0.731590592
TRAUKIZ128F4271C85,B.A.D.,Chu Hsin,classic pop and rock,0,241.81506,0.473636665,7,-6.65,121.993,4,0.583989842
TRAUKNJ128F933A413,Johnny Nash,There Are More Questions Than Answers,classic pop and rock,1,167.26159,0.407283888,4,-12.43,163.257,1,0.593420296
TRAVHTT128F14987BB,Charlie Haden,American Dreams,jazz and blues,1,292.17914,0.375374819,7,-24.22,141.229,4,0.618296844
TRAVXEP128F14539AE,Fort Minor,Introduction (Album Version),hip-hop,1,43.38893,0.54441459,5,-14.866,122.843,5,0.799689798
TRAVXII128F92FCC6D,Stephen Marley,Mind Control,soul and reggae,0,270.05342,0.477178834,9,-9.364,118.144,4,0.724813068
TRAVOBO128F422B7BC,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,Se un mio desir...Cedi al duo!,classical,0,225.14893,0.372776498,5,-25.349,79.261,5,0.612804044
TRAVOPU128F9360B7D,Daniel Johnston,High Horse,dance and electronica,1,153.33832,0.473613189,0,-8.208,128.022,4,0.713322147
TRAVMXQ128E0785F82,Chris Clark,If You Should Walk Away,soul and reggae,0,192.65261,0.39846996,10,-13.781,160.011,4,0.597281478
TRAVMYN12903CB58A2,Gene Chandler,I Hate to Be the One to Say,classic pop and rock,1,144.71791,0.393762699,4,-9.693,125.028,4,0.570016703
TRAVROF128F421AC2D,Darden Smith,Mill Creek,folk,1,234.73587,0.362960597,0,-14.18,120.049,4,0.485855596
TRAVNST128F422EBD2,Soilwork,As The Sleeper Awakes,metal,0,258.16771,0.562881125,11,-3.282,113.957,3,0.785120149
TRAVFSW128F145C1D2,ARRESTED DEVELOPMENT,Raining Revolution (Live) (Unplugged),classic pop and rock,1,273.84118,0.415441656,11,-16.963,87.581,4,0.701118744
TRAVLXZ128F42A22E4,Jim Reeves,May The Good Lord Bless And Keep You,classic pop and rock,1,155.402,0.462190105,7,-22.377,87.038,4,0.624252499
TRAVPOV128F429EC1B,Plies featuring Tank,You (featuring Tank) (Amended Album Version),soul and reggae,0,218.04363,0.547940429,9,-5.672,73.178,4,0.919517092
TRAVZWX128F92EC110,Berlin,Blink Of An Eye (Alternative),classic pop and rock,1,255.32036,0.524477184,11,-4.521,104.04,4,0.651772659
TRAVTIM12903C95CE6,Gregory Isaacs,Saddam,classic pop and rock,1,232.59383,0.451998594,0,-10.692,159.89,1,0.70947262
TRAVKJI12903CF479A,Moonspell,Trebraruna,metal,1,209.03138,0.499826314,11,-6.309,85.515,4,0.722570574
TRAVKGJ12903CB81E3,The Del McCoury Band,She's Left Me Again,folk,1,170.94485,0.362218957,4,-11.732,143.431,1,0.608703568
TRAVKGE128F92E5944,Kris Kristofferson,Snakebit,folk,1,212.37506,0.496224349,4,-8.403,136.908,4,0.732393863
TRBCIDU12903CA2F54,Rory Block,Blues Again,folk,1,111.46404,0.343185045,2,-16.037,85.981,4,0.513829587
TRBCIUW128F92F6F3D,Irma Thomas,We All Need Love,classic pop and rock,1,190.9024,0.441106359,3,-11.975,131,4,0.623823768
TRBCHIL128F4281434,Screamin' Jay Hawkins,What's Gonna Happen On the 8th Day,classic pop and rock,1,301.13914,0.467565441,10,-7.401,116.01,3,0.719492291
TRBCOEQ12903CAA1BF,John Hammond,Ain't That Loving You Baby,folk,0,198.29506,0.452817838,4,-13.129,130.99,1,0.590692918
TRBCOKA128F4280D91,Mikey Dread,Problems,classic pop and rock,0,289.64526,0.360445766,5,-6.46,137.746,4,0.58568315
TRBCMDH128F92FA444,John Hammond,Big Boss Man,folk,1,162.71628,0.452817838,5,-11.726,95.434,1,0.590692918
TRBCMSO128F92E6AE5,Eagles Of Death Metal,(I Used To Couldn't Dance) Tight Pants,dance and electronica,1,215.64036,0.497197396,7,-4.462,237.831,4,0.761986351
TRBCRKZ128F4241B9E,Mikey Dread,Your Love,classic pop and rock,0,246.02077,0.360445766,1,-15.011,162.009,4,0.58568315
TRBCBXZ128F14628C3,Lighthouse Family,Ocean Drive,classic pop and rock,1,241.8673,0.402167048,2,-8.03,90.703,3,0.663229688
TRBCSLF128E0795524,Jimmy Cliff,Million Teardrops,classic pop and rock,1,216.45016,0.466784212,5,-11.675,83.712,7,0.672199944
TRBCSMO128F9342B20,The Jets,Steppin' Out Tonight,punk,1,164.54485,0.391242506,11,-14.022,97.243,4,0.565482351
TRBCPIP12903CB81D4,The Del McCoury Band,Don't You Think It's Time To Go,folk,1,134.68689,0.362218957,5,-11.197,106.218,4,0.608703568
TRBCWGM128F428D6FD,Jim Reeves,TRUE,classic pop and rock,0,151.58812,0.462190105,6,-14.547,91.632,4,0.624252499
TRBCWCU12903CFB6A2,Jackie Wilson,Why Can't You Be Mine,classic pop and rock,1,120.76363,0.419408141,8,-9.9,180.054,4,0.693327979
TRBCZKX12903C9E64C,Iggy And The Stooges,1969,classic pop and rock,0,220.78649,0.497050959,9,-8.943,231.089,3,0.732603394
TRBCKFA128F9336580,Pinchers,Don't Do That,punk,1,229.01506,0.340632714,11,-13.229,92.01,4,0.558384455
TRBCVPD12903CECBE8,Solas,Bonnie Mae,folk,1,232.56771,0.366348439,0,-10.181,140.09,4,0.602360696
TRBCVKL128F92CE9EF,Sam Baker,I Can't Stand It,folk,1,144.74404,0.341512969,8,-14.849,111.852,4,0.688332484
TRBIJMU12903CF892B,Moonspell,The Hanged Man,metal,1,386.19383,0.499826314,7,-8.087,140.185,4,0.722570574
TRBIAVU128EF3493BA,Asleep At The Wheel,The Letter That Johnny Walker Read,folk,1,238.21016,0.461023016,11,-9.02,122.166,4,0.604258728
TRBIFAU128F9328EC4,Jonathan Edwards / Will Ferrell,Sunshine Anchorman Medley,folk,1,159.58159,0.399741667,10,-8.863,83.985,3,0.566640421
TRBIEUL128F4268D07,X-Ecutioners featuring Big Pun,The Drama (intro),hip-hop,1,65.72363,0.416935872,1,-14.843,115.498,3,0.619260605
TRBIGRZ128E0792329,Deep Blue Something,Gammer Gerten's Needle,classic pop and rock,1,199.3922,0.409729379,0,-7.335,158.244,4,0.655888669
TRBHJFG128F426C8EA,Tam Tam Go!,En La Tierra Caliente,pop,0,231.60118,0.316692162,9,-5.301,135.151,4,0.515044056
TRBHIDP128F147DE7D,Pierre Boulez,"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",classical,0,530.70322,0.40010771,8,-16.958,152.986,4,0.561744804
TRBHHDU128F92FD6B5,Humble Pie,Rude!/Drum Solo,classic pop and rock,1,974.99383,0.40249588,0,-12.391,126.83,4,0.633545999
TRBHHGM12903CFD7C3,The Sonics,On The Road Again,classic pop and rock,1,108.14649,0.449608088,7,-10.173,154.246,1,0.653340693
TRBHXRQ128F42A713F,Dub Pistols feat. Rodney P & Terry Hall,Peaches (Fear of Theydon remix),dance and electronica,0,323.57832,0.417068912,3,-6.139,121.983,4,0.687619666
TRBHRGD12903CA7A58,Beenie Man,Bad Man Story,soul and reggae,1,179.51302,0.481339309,6,-1.997,98.071,4,0.729212274
TRBHYTM128F93247D6,Oui Oui,La danse des petits amis,punk,1,174.15791,0.343771945,2,-5.546,125.093,4,0.441061284
TRBHBIT128F4292E42,Archie Bell and The Drells,I've Been Trying,classic pop and rock,1,193.95873,0.417124584,6,-14.477,100.922,4,0.549353377
TRBHNEU128F426E873,Mary Black,Flesh And Blood,folk,1,245.73342,0.376556981,7,-8.997,120.172,4,0.597113363
TRBHSJB12903CB81AA,The Del McCoury Band,It's Surprising What the Lord Can Do,folk,1,171.67628,0.362218957,11,-8.473,208.567,4,0.608703568
TRBHEOR128F429D1B0,The Box Tops,I Can Dig It,classic pop and rock,1,142.36689,0.417499645,4,-11.669,93.773,1,0.630630038
TRBHEUX128F425020D,Sharon Shannon,Gaffo's Ball,folk,1,191.92118,0.367071449,3,-10.001,234.334,4,0.585161207
TRBHLES128F92F672E,Livio Minafra,Campane,classic pop and rock,1,409.73016,0.417124584,7,-20.974,137.754,1,0.230312684
TRBHZFS128F93004F3,R. Carlos Nakai,Cedar and Clay (World),folk,1,230.37342,0.376939984,7,-27.755,99.933,4,0.577276089
TRBHGUK128E078E031,Jesus Jones,Yellow Brown,classic pop and rock,0,203.65016,0.420627401,0,-14.897,195.824,4,0.592472073
TRBHQBF128F429FA6D,Josh White,New D.B.A. Blues,folk,1,181.39383,0.351022621,10,-17.148,88.313,4,0.490586402
TRBHQDN128F4276D66,Eluveitie,Primordial Breath,metal,0,259.02975,0.529258741,11,-2.731,94.996,4,0.71401985
TRBAOPX12903CD7393,Big Star,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],classic pop and rock,1,214.09914,0.496508119,4,-7.862,122.548,4,0.741040433
TRBANRL128F92F29EC,R. Carlos Nakai,Restless Spirits (World),folk,1,170.762,0.376939984,1,-21.307,203.737,3,0.577276089
TRBASDY128F9327DB8,Danny Barnes,Big Girl Blues,folk,1,169.482,0.435252324,4,-12.427,83.277,1,0.474983458
TRBASHV128F92E5A7A,Stevie Ray Vaughan And Double Trouble,Ain't Gone 'N' Give Up On Love,jazz and blues,1,368.63955,0.544257506,1,-12.077,150.582,3,0.78303711
TRBAEHW128F9316423,Eagles Of Death Metal,As Nice As I Can Be,dance and electronica,1,225.48853,0.497197396,1,-3.092,144.398,4,0.761986351
TRBAWQK128F42743A9,Keb' Mo',The Door,classic pop and rock,1,236.48608,0.472281211,9,-11,104.204,1,0.632130913
TRBAZYH128F4288198,The Jeff Healey Band,See The Light,classic pop and rock,1,267.33669,0.414236248,7,-4.732,111.865,4,0.716854352
TRBAUPE128F9305DC7,Josh White,Jesus Is Gonna Make Up My Dying Bed,folk,0,180.97587,0.351022621,7,-20.847,90.031,4,0.490586402
TRBBJKY128F931FB24,Jackie Wilson,It's So Fine,classic pop and rock,1,128.93995,0.419408141,10,-9.936,136.749,1,0.693327979
TRBBIPG128F92FA94D,Marisela,La Otra,pop,1,221.20444,0.389877126,1,-9.467,134.192,4,0.570609658
TRBBOBQ12903CC5186,Robben Ford,Talk To Your Daughter (Album Version),jazz and blues,1,250.53995,0.383877494,0,-12.685,137.23,4,0.604820432
TRBBOUO128F92D246B,The James Taylor Quartet,Creation,jazz and blues,1,315.14077,0.434253341,0,-14.334,106.552,4,0.583178831
TRBBMAL128F146B288,Tam Tam Go!,Atrapados En La Red,pop,0,405.41995,0.316692162,6,-4.811,130.402,4,0.515044056
TRBBMAM128F4290E48,David Zinman,Des Helden Widersacher,classical,0,227.082,0.333108829,7,-25.613,131.917,3,0.407997239
TRBBRTY128F4260973,Screamin' Jay Hawkins,Talk About Me,classic pop and rock,1,150.56934,0.467565441,6,-11.316,63.263,1,0.719492291
TRBBYFJ128F42A22D4,Jim Reeves,Jingle Bells,classic pop and rock,1,108.19873,0.462190105,0,-13.323,95.264,4,0.624252499
TRBBARP128F9306CBE,X-ecutioners featuring M.O.P.,Let It Bang,hip-hop,0,210.07628,0.416935872,10,-4.33,185.498,4,0.619260605
TRBBANU128F422B87B,Ayo,Only You,soul and reggae,1,288.49587,0.390641236,0,-11.471,57.639,3,0.522590185
TRBBAIC12903D11771,ARRESTED DEVELOPMENT,Greener,classic pop and rock,1,338.96444,0.415441656,11,-7.607,97.955,5,0.701118744
TRBBLOQ128F930C9DE,Mary Black & General Humbert,Isle of St. Helena,folk,1,303.75138,0.376556981,7,-10.273,99.237,3,0.597113361
TRBBGUV128F92DFA21,Dub Pistols feat. TK & Ashley Slater,Everyday Stranger,dance and electronica,0,328.48934,0.417068912,0,-6.841,111.997,4,0.687619666
TRBBGFR128F427B5BD,The Chieftains,No. 6 The Coombe,folk,1,231.1571,0.378969801,7,-13.855,105.539,7,0.662670206
TRBBGMS128F424C656,Darden Smith,Frankie & Sue,folk,0,207.41179,0.362960597,5,-10.052,153.974,4,0.485855596
TRBBTUD128F42A10A3,Behemoth,Here And Beyond,metal,0,206.44526,0.550422825,6,-4.46,114.929,3,0.84219335
TRBBQPP128F92EE611,Bob Marley & The Wailers,Three Little Birds,soul and reggae,0,320.15628,0.570106512,4,-8.959,148.684,4,0.780264381
TRBBUOJ128F92FC6F2,Behemoth,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),metal,0,188.08118,0.550422825,5,-4.905,139.115,4,0.84219335
TRBBUPS12903CFC938,Benga,The Future,soul and reggae,0,277.55057,0.464736061,11,-8.525,87.468,5,0.70382389
TRBFHFG128F930B5F9,Planxty,The Lakes Of Pontchartrain,folk,1,345.70404,0.382591638,4,-22.715,45.199,4,0.548180093
TRBFHCP128F4265101,Big Audio Dynamite,Badrock City,classic pop and rock,1,424.22812,0.473636665,1,-16.6,125.038,4,0.583989842
TRBFOZC128F14874A1,Leann Rimes & Brian McFadden,Everybody's Someone (Gateway Mix),classic pop and rock,1,224.83546,0.479993461,5,-5.872,137.87,4,0.777234963
TRBFMMC12903CF6047,The Sonics_ Charlie & The Tunas,Brown Eyed Girl,classic pop and rock,1,243.1473,0.449608088,4,-10.207,130.382,4,0.653340693
TRBFYJE128F14A8ABF,Steel Pulse,Man No Sober (LP Version),soul and reggae,0,266.05669,0.502974636,11,-10.762,153.264,4,0.698452539
TRBFANQ12903CB8F48,The Del McCoury Band,High On the Mountain,folk,1,183.17016,0.362218957,0,-14.668,180.521,4,0.608703568
TRBFAMR128F9306CC5,X-ecutioners featuring Tom Tom Club & Biz Markie,Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),hip-hop,0,236.43383,0.416935872,0,-5.438,102.643,4,0.619260605
TRBFBQO12903CE7ACD,Iggy And The Stooges,Raw Power,classic pop and rock,0,347.53261,0.497050959,9,-8.502,165.81,4,0.732603394
TRBFBYF12903CFB6B4,Jackie Wilson,One Moment With You,classic pop and rock,1,182.49098,0.419408141,11,-12.007,67.56,7,0.693327979
TRBFLOA128E078FA6A,Fontella Bass,I Can't Rest,classic pop and rock,1,175.38567,0.392579878,7,-6.754,124.826,4,0.558916244
TRBFPVQ128F428B0D2,The Chieftains,Carolan's Concerto,folk,1,185.86077,0.378969801,2,-14.344,175.711,4,0.662670206
TRBFGFF12903CF4183,OV7,Volvere,pop,1,164.33587,0.431448035,4,-6.231,105.976,4,0.577232155
TRBFKMN128F4286D1B,Behemoth,Malice,metal,1,146.46812,0.550422825,2,-5.497,126.154,4,0.84219335
TRBFQPI128F4280CDA,David Guetta - Joachim Garraud - Chris Willis,Love Is Gone (Eddie Thoneick's Liberte Mix),dance and electronica,0,432.90077,0.633409776,11,-9.173,85.351,1,0.812319577
TRBFUPH128F426310A,Big Audio Dynamite,Free (lp),classic pop and rock,1,209.97179,0.473636665,2,-12.019,122.077,4,0.583989842
TRBDXOD128F422C47B,Egberto Gismonti,Carta De Amor,jazz and blues,1,1.2273,0.397620535,0,-29.106,0,3,0.558758556
TRBDXIX128F93256CB,Sub Focus,Follow The Light (Radio Edit),dance and electronica,1,214.83057,0.515597568,8,-7.016,86.991,4,0.737893872
TRBDMNQ128F92DE877,Clannad,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),folk,1,249.5473,0.45576904,7,-18.969,96.683,1,0.684627554
TRBDYYN128F92F383F,James Taylor Quartet,Got To Give It Up,jazz and blues,1,198.3473,0.434253341,7,-5.121,84.186,1,0.583178831
TRBDBJY128F93257C3,Daniel Johnston,Walking The Cow (Hi How Are You),dance and electronica,0,214.49098,0.473613189,10,-14.966,95.385,1,0.713322147
TRBDNGV128EF3431B5,Ayo,Watching You,soul and reggae,0,232.28036,0.390641236,11,-15.606,117.495,4,0.522590185
TRBDSWA128F92FE70A,Randy Travis,On The Other Hand (Album Version),classic pop and rock,1,186.3571,0.543225521,5,-10.047,95.866,4,0.78787777
TRBDSUH128F9312296,Steve Riley & The Mamou Playboys,Mari Mouri (Mary Has Died),folk,0,241.65832,0.183182471,0,-9.124,93.292,3,0.391928205
TRBDDRB12903D133C5,Asleep At The Wheel,Hot Rod Lincoln,folk,0,399.04608,0.461023016,11,-12.712,123.401,5,0.60425956
TRBDPSO128F930C771,Seamus Egan,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),folk,1,275.27791,0.327954754,2,-12.686,91.691,4,0.477180009
TRBDWRY128F427991E,Stevie Ray Vaughan And Double Trouble,Tin Pan Alley (aka Roughest Place In Town),jazz and blues,0,551.91465,0.544257506,6,-17.293,113.447,1,0.78303711
TRBDGQU128F146607A,Suzi Quatro,Born To Run,classic pop and rock,1,301.21751,0.406642649,9,-5.308,131.568,4,0.627361447
TRBDTEG128F4265CC9,Bruce Robison,Trouble,folk,1,184.05832,0.471869946,5,-14.32,79.606,1,0.578517414
TRBECNX128F92FA80F,R. Carlos Nakai,God Rest Ye Merry Gentlemen (World),folk,0,341.65506,0.376939984,9,-22.404,136.778,1,0.577276089
TRBEJKS128F426D823,The Chieftains,When A Man's In Love,folk,1,217.25995,0.378969801,8,-19.769,116.044,1,0.662670206
TRBEJKW128F92FCEED,Len Barry,Dirty Old Man,classic pop and rock,1,293.95546,0.34620216,1,-11.708,112.281,4,0.514111692
TRBEIKK128F14628D6,Lighthouse Family,Run,classic pop and rock,0,241.24036,0.402167048,3,-8.077,153.474,4,0.663229688
TRBEIAM12903CF4476,Randy Travis,Don't Take Your Love Away From Me (Album Version),classic pop and rock,0,176.43057,0.543225521,10,-8.504,112.613,4,0.78787777
TRBERUM128F148AC93,Egberto Gismonti,Baiao Malandro,jazz and blues,1,236.7473,0.397620535,1,-9.2,154.084,1,0.558758556
TRBEAWP128F422B4D1,Casiotone For The Painfully Alone,Happy Mother's Day,dance and electronica,1,47.46404,0.394217199,0,-11.088,72.685,5,0.665322162
TRBEACH128EF341C45,Simply Red,So Not Over You (Motivo-Pop Lectro Mix),classic pop and rock,1,302.49751,0.498563611,7,-8.589,190.01,4,0.731590592
TRBELYI128F147E20B,Terry Callier,Java Sparrow,classic pop and rock,1,315.08853,0.416173065,7,-12.93,118.606,4,0.706827671
TRBELAZ128F422B87F,Ayo,Girls,soul and reggae,1,463.59465,0.390641236,8,-9.932,208.832,3,0.522590185
TRBEPTI128F4266340,Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music),classic pop and rock,1,261.79873,0.360445766,0,-18.679,141.148,4,0.58568315
TRBETRA128F9327DC6,Danny Barnes,Cumberland Gap,folk,0,160.46975,0.435252324,0,-13.579,189.782,4,0.474983458
TRBETVK128F4288B49,Hot Tuna,Hesitation Blues,folk,0,304.45669,0.405178359,9,-13.562,134.616,1,0.567278871
TRBEUDN128F14860CE,Ultimate Tracks,We Are The Reason - Medium key performance track w/o background vocals,classic pop and rock,0,279.40526,0.557408355,9,-11.95,129.99,4,0.104186987
TRBEUMG128F422305C,James Hunter,Class Act,jazz and blues,0,180.89751,0.431526919,9,-7.279,101.664,4,0.625443262
TRBGYVK128F426A0D6,Joey Negro,Make A Move On Me,dance and electronica,1,535.69261,0.413159859,1,-6.983,128.319,4,0.60027491
TRBGBUY128F422B413,Casiotone For The Painfully Alone,Attic Room,dance and electronica,1,188.94322,0.394217199,7,-7.549,99.077,4,0.665322162
TRBGBQC12903CD7B4F,Daniel Johnston,The Story Of An Artist,dance and electronica,1,296.54159,0.473613189,0,-12.162,106.927,4,0.713322147
TRBGDSJ128F931BB2B,Hot Club Of Cowtown,The Magic Violin,folk,0,163.10812,0.389847527,11,-9.68,148.077,1,0.551427307
TRBGDOU128F93341A2,Pat Metheny,Hermitage,jazz and blues,0,338.02404,0.463979514,9,-26.862,103.562,4,0.725974866
TRBGEZA128F4286D23,Behemoth,Hello Space Boy,metal,1,209.05751,0.550422825,5,-4.159,156.758,4,0.84219335
TRBGLSW12903CE3D8A,Grandmaster Flash,Underarms,classic pop and rock,0,190.17098,0.455884679,7,-15.494,117.535,4,0.627970753
TRBGTZD128EF34B6C3,Jesus Jones,Nothing To Hold Me,classic pop and rock,1,201.16853,0.420627401,2,-13.419,66.246,3,0.592472073
TRBGKBZ128F931569B,Radio Birdman,Zeno Beach,punk,0,174.28853,0.392977289,11,-5.469,197.631,4,0.617438461
